601318,664334021650.7244,0.15418604651162796,0.5053395123916984,-0.07254718243876306,5.93005747,4.22896698,8.31043509,-0.008343522914559937
600048,116095840888.62483,0.24783362218370897,0.5027777777777778,-0.03142329020332716,10.00205662,2.57976176,16.2278429,-0.01933436349056582
601166,314363551340.81866,0.11786372007366494,0.35914332784184505,-0.12303030303030299,5.96784055,3.97170606,7.65843612,-0.01242021629473554
000002,153421350987.99405,0.15957446808510636,0.27522935779816515,-0.056115107913669145,14.09149239,9.88767941,13.15187513,-0.008122531429497017
600000,292672964315.99554,0.21568627450980404,0.26532258064516123,-0.07775653282345436,4.62749261,3.43010215,7.40138485,-0.016566726315468
600016,371585758042.2144,0.1381987577639751,0.48431105047748985,-0.12959558823529413,4.53707716,3.2158008,6.388197,-0.025644970711440115
600030,373473195521.638,0.30067822155237395,0.9640787949015062,-0.1781710914454277,3.94497611,3.5644438,8.61850124,0.0546691053257076
600036,418397242550.70447,0.12499999999999996,0.36543209876543203,-0.13562386980108498,4.363279,3.49556416,4.97609839,0.010139323521688524
000625,76611218995.71056,0.0034129692832763777,0.117687074829932,0.16737674984783932,17.41065793,12.44343207,15.20740585,0.12069003374255721
601601,292702602233.67993,0.20781171757636466,0.3391376451077942,0.03436532507739937,3.16702528,1.13418697,5.25637075,0.027972574826115072
000651,111651966061.00064,0.06654929577464791,0.22548695939253874,0.08836206896551728,15.98916437,9.37876832,12.40291959,-0.0032339175681108667
000001,180970333904.81342,0.12783318223028106,0.27331189710610937,-0.1205808080808081,6.06018879,2.7460953,6.4240793,-0.00347877694277772
600887,87732943398.93813,0.022509378907878397,0.16714227476559307,-0.04645476772616131,30.68230483,19.13942462,14.03110814,0.022165930108964498
600109,56141445478.54888,0.33777429467084646,0.159343878148799,-0.1632137443153108,12.13961254,5.86550908,10.54851005,0.32053085021301514
300070,37477458889.757385,0.0991181657848324,0.11681643132220786,0.006321839080459942,21.91201943,11.64657885,17.74900374,0.12224939889603112
600276,56945892968.26925,-0.0842105263157895,0.05074292122231553,0.08617929562433309,17.40363667,11.97596382,11.05780792,0.0065621283592526
002081,29605057405.673485,0.012436404748445384,-0.06197654941373531,0.35297619047619044,13.58640635,13.1575979,16.89013805,0.32446380820974624
000333,115681784898.6522,0.05789473684210531,0.24106739032112176,0.09438775510204081,11.23608988,5.85485255,7.30955922,0.03788354582658023
002415,89842796362.8815,-0.03687095166915805,0.15726849456802913,0.1917746982565936,12.24172656,5.81630933,7.11006255,0.1027880087055367
000963,22835896119.996742,-0.1236784695418695,0.007468402910762171,0.014065766964455466,32.23211898,19.36265949,25.5369399,-0.004320985037744501
600519,216545662168.36298,-0.005361245851416922,0.21676078028747434,-0.06560489399852334,6.60118513,4.14490081,3.38836318,0.05838116537601145
000858,81613283913.2062,0.02317693612210289,0.18784530386740322,0.032558139534883686,6.98117273,4.16544511,5.29227291,-0.03937253142949703
600690,56532556211.693085,0.03508771929824551,0.08474576271186436,0.07489224137931039,16.78666818,6.06055232,9.1883685,0.01325904751787143
600535,42449832910.38627,-0.023041474654377777,0.020357497517378358,0.0778588807785887,18.77557192,9.99320608,10.09041174,-0.02808584971392141
002241,37443330971.38177,-0.010366530914476162,-0.08230452674897117,0.16999592335915198,18.04196519,8.24946436,6.78812959,0.03275290411057267
600104,236718922100.04684,0.10750279955207177,0.08543983822042456,0.05496040987424312,3.26625512,1.06056831,2.21102097,0.06967824119743465
600050,104923152476.15518,0.08264462809917363,0.2595419847328244,-0.08686868686868698,4.98449522,1.86389335,3.95604204,0.2593000349421845
600079,13563135731.777473,-0.08996415770609312,0.010240252067743127,0.11695906432748539,42.79316949,16.69305072,21.55584495,0.0021632451848136586
000895,69428249946.55334,0.04000000000000002,0.06443994601889338,0.02694136291600627,13.36443597,5.32796274,4.70352235,-0.013755247478879799
002202,38074528576.34676,-0.013082583810302546,0.1706710853355427,0.038216560509554076,13.98142815,6.21222416,9.96402645,0.013797202721832172
000538,65764392560.470566,0.04712923134467932,0.1278799785676013,-0.0033254156769596337,14.03665525,3.66515484,4.73197456,-0.018717939754886333
600703,90468569224.01692,-0.05803869246164116,0.00708215297450435,0.19549929676511948,16.83966106,6.33545769,3.53369742,0.06886276268815003
002065,27130192339.96136,0.0338389731621936,0.010722347629796913,0.3500837520938023,29.37257339,16.0277121,12.7712254,0.17237271257381154
600066,32988829434.483162,0.0037634408602150687,0.19603642206748775,0.14599193909538746,18.28883759,10.57222157,8.45633248,0.09583653461192543
300058,20376186272.438553,-0.09272300469483559,-0.08926261319534283,0.18418560606060608,27.25263449,11.97363433,16.66707251,0.06418604513987522
600089,40112855307.732346,0.06591143151390307,0.1961352657004832,-0.00807754442649446,11.82872171,5.26344831,9.39567084,-0.0133138995076729
000768,50263625488.85451,-0.05319148936170211,0.25181758096497026,0.2988384371700106,7.49573879,5.20445687,7.72968483,0.11916405393635657
300124,22839753156.68992,0.13094339622641504,-0.026026026026025946,0.16409729359369632,20.60146309,8.07351852,12.91772744,0.042440299647607184
600028,767639668063.5249,0.022770398481973455,0.20408163265306134,-0.07087827426810477,0.59290819,0.17205138,0.46417978,0.021987335900519565
002353,45063844275.56754,-0.09850746268656722,-0.07977122215532807,0.14982008505070324,16.43385312,8.02860492,4.44995014,0.015819502709905668
600518,34563791634.56226,-0.022556390977443684,0.007692307692307756,0.057888040712468086,17.14480478,4.54663991,7.16627986,0.4507056405488555
600886,77632107074.1804,0.001371742112482824,0.5671232876712329,-0.1057692307692307,9.93264452,4.25263954,5.98632161,-0.0002718471675224113
000063,62081995753.00711,0.03157894736842108,0.15178571428571422,0.062015503875969054,6.93080084,3.55427019,4.29672488,0.0529110973504821
601318,715123049900.5625,0.014287776013854739,0.1132612407512805,0.13317995910020453,4.22896698,8.31043509,5.95343449,-0.05905457219321626
601166,349800900883.22205,-0.015894955079474804,0.28932584269662914,0.05718954248366017,3.97170606,7.65843612,7.44564649,-0.07372453436280454
000002,152657214005.70145,-0.028201219512195064,0.083921568627451,0.05643994211287984,9.88767941,13.15187513,6.21953369,-0.0356820763726427
600000,294538310497.51154,0.004146510020732462,0.08671713695801789,0.14439518682710584,3.43010215,7.40138485,3.66746746,-0.09057097873863196
600030,361574932818.6542,0.05994256999282131,0.11141212326447678,0.04692260816575256,3.5644438,8.61850124,9.80912918,-0.0956020215143334
000625,103787467638.18228,0.12200208550573513,-0.0571561338289963,0.2419911286347955,12.44343207,15.20740585,9.67042404,-0.10758901266314065
600036,392672989501.9186,0.025104602510460212,0.059183673469387826,0.1701991008349389,3.49556416,4.97609839,3.33833855,-0.051318213088279524
600837,224378322385.4888,0.09511826874685458,0.07582720588235287,0.22212729602733872,4.31245043,9.83460956000001,9.92188914,-0.09225942982219806
002081,61976777738.55222,0.35297619047619044,0.264408271007479,0.2237299930410579,13.1575979,16.89013805,13.81372726,-0.09025438854716875
600570,67266627968.192154,0.29448160535117057,0.40653662317530037,0.14777736958119034,20.57783278,22.39431503,16.56170365,0.10162545277681895
601601,307201796713.22174,0.0299311583358276,-0.014821272885788958,0.02713864306784666,1.13418697,5.25637075,2.79531421,-0.021289859649455692
600016,332037558087.72327,-0.025343189017951448,0.05092091007583953,0.09484536082474226,3.2158008,6.388197,3.13286078,-0.08123711597226074
000651,131684349031.46332,0.0032178217821782814,0.08018751542067604,0.3019643672910004,9.37876832,12.40291959,5.97754489,0.036980745064511766
600048,123331078421.7401,-0.027671755725190927,0.12757605495583912,0.3028720626631854,2.57976176,16.2278429,5.18009355,-0.12266837774250569
000001,179942093797.56168,0.004307250538406353,0.12580414581844174,0.06031746031746027,2.7460953,6.4240793,2.84396348,-0.11009352744310444
600887,94535846663.4626,0.034432234432234345,0.09242209631728056,0.18184764991896268,19.13942462,14.03110814,7.99167544,0.11018954875228318
601668,230100001396.2227,0.09013605442176875,0.19656786271450855,0.42112125162972625,2.39619348,4.39903533,1.64801791,0.02595547546850341
000333,138910887866.922,0.04761904761904761,0.04736172917991106,0.12200303490136558,5.85485255,7.30955922,3.08303309,-0.00040708480228379695
601328,474538839076.57806,-0.024077046548956718,0.050986842105263094,0.08294209702660411,0.93167051,1.75964296,0.48639694,-0.03885334884077157
002241,50830122719.98889,0.03658536585365856,0.11932773109243688,-0.01771771771771761,8.24946436,6.78812959,4.60748412,0.2460262110682556
600109,72453386813.08243,0.2681159420289856,0.21619047619047616,-0.025058731401722812,5.86550908,10.54851005,8.18161405,0.1552432688438398
002415,124922230546.64917,0.10952738184546129,0.037863421230561224,0.0667752442996743,5.81630933,7.11006255,3.17679525,0.60191177492925
600276,69381228960.17174,-0.0085973962171457,0.1422200198216056,0.2366594360086767,11.97596382,11.05780792,4.44020378,0.07150808252762236
600079,18967238958.36958,0.03839441535776619,0.20571428571428563,0.05854474491218293,16.69305072,21.55584495,12.36294119,0.19916464833071
600028,776066485847.5413,0.04809286898839138,0.014240506329113901,0.2667706708268329,0.17205138,0.46417978,0.20046552,-0.06848118562427893
300058,35166287649.18414,0.08756497401039574,0.34007352941176483,-0.164883401920439,11.97363433,16.66707251,7.04621411,0.28994660254658755
000783,75310386544.42873,0.10135135135135133,0.08248125426039542,0.10453400503778326,3.5289833,10.04148677,7.19060603,0.021573355438794267
300070,46674513750.50498,0.055682467161621806,0.17230186637814457,0.11559760036917392,11.64657885,17.74900374,8.04621504,0.21135437303308888
600519,223785918581.85074,0.07828197313466534,0.02570007851347813,0.2871504388650744,4.14490081,3.38836318,1.33638287,0.027075903270855184
601989,184351116377.00644,0.033448673587082,0.12053571428571408,0.45019920318725115,1.66355418,3.85086747,1.72956133,0.2640074464333185
600518,68182136959.8375,0.3607937462417318,0.37030490499337176,0.23798774588842306,4.54663991,7.16627986,2.48827325,0.07556032764952347
600690,78706964211.87746,0.02456140350877203,0.2641878669275929,0.049148606811145495,6.06055232,9.1883685,4.08506928,0.0938568896864872
002202,51358847348.81531,0.0027266530334015627,0.29571719918422823,0.05508919202518367,6.21222416,9.96402645,2.5158036,0.12148875801085085
